TweetID;Label;tweet
51295297774686208;4;Lowtown21 Cant go wrong with BIDU  it reminds me of GOOG back in 2005
51296229845516288;4;Good to be a pirate After losing 2010 China court case music labels beg BIDU to fight piracy Baidu up 2 
51299594184818688;4;RT Trending123 New Yearly Highs PCLN BIDU PNRA CERN OPEN SINA ARUN FOSL CTSH WFMI TZOO CYMI SFLY CPRT ARB 
51303650345226240;4;ERROR
51303999189688320;2a;RT Niubi Follow What Is Hot In Chinas Twittersphere With Sina Weibos Top Trends  DigiCha sina bidu
51304763547070464;4;RT BloombergNews Exclusive  Develops Web Browser as  Search Leader Plans to Expand Services   BIDU gm
51305773782941696;4;I can not drive 55 BIDU keeps climbing Chinas GOOG up 2 An alltime high But trades at 11 PE of 55 Hence Sammy Hagar reference
51309673537732608;4;SINA BIDU working well
51309755246981120;2a;Stock Market Analysis Video is you with Mike Cintolo Cabotdude BIDU OPEN YOKU TSO MCP 
51310227601113088;4;TZOO  Looks goodTwitgttrending123 New Yearly Highs PCLN BIDU PNRA CERN OPEN SINA ARUN FOSL CTSH 
51310296924569600;4;WFMI  New Yearly Highs PCLN BIDU PNRA CERN OPEN SINA ARUN FOSL CTSH WFMI TZOO CYMI SFLY C 
51311894866296832;4;ERROR
51317363471167488;4;NASDAQ 100  New 52 weeks HIGH  ORCL 3410 PCLN 49039 BIDU 13643 DISH 2468 DTV 4722 CTSH 8117
51318726510903297;2a;ERROR
51318849362067456;0;ERROR
51319372119146496;4;BIDU  whoosh  BIDOOSH
51319501714763777;0;ERROR
51319773996388352;0;RT SunriseTrader BIDU slammed by US regulators for piracy practices Why the surprise to use a famous movie quote  Its Chinatown
51319870494740480;2b;RT Gtotoy BIDU  whoosh  BIDOOSH  ROLF
51319877184651264;0;RT SunriseTrader BIDU slammed by US regulators for piracy practices Why the surprise to use a famous movie  
51320712165728256;0;BIDU slammed by US regulators for piracy practices 
51321906875482112;4;Stalking a possible BIDU entry ie news not so bad but not down enough for conviction buy yet
51322076103061504;4;BIDU is ready to pull back
51328748938727424;0;ERROR
51329082419445761;2a;watch BIDU 134
51329514600546304;2b;ERROR
51330044932538368;4;ERROR
51330085336264705;4;ERROR
51332470255271937;4;ERROR
51335898318647296;4;ERROR
51336549085876224;4;ERROR
51337453121974272;4;ERROR
51337648417161217;4;ManijehM Nice little run for BIDU for you
51340856480899072;4;ERROR
51341624726405121;0;Music Industry Groups Petition Baidu to Filter Search Results   BIDU  
51341829857226753;2a;Buffett Skeptical Of Social Networking Valuations Says Bloomberg  Tech Trader Daily  GOOG YHOO BIDU MSFT 
51342927179431936;2a;BIDU  HEAT seems to have been automatically lumped in with outside Chinese stocks with accounting problems despite H 
51343017101107200;0;Sold another 110 of BIDU position at 13573  Entered at 28 BIDU is not innovative so not so certain future against competition
51344876012437504;4;SteveLee81 with my 105 entry recently I will be happy with 180 in a year Probably will surpass that price target bidu
51345767071354881;2a;BIDU top competitors 
51346807510417408;2a;Hedge Fund Ratings for Cramers Stock Picks CVX COP EOG WLL CLR PKI BIDU CBG ACW POT WRE
51347873597632512;2a;Hedge Fund Ratings for Cramers Stock Picks ACW BIDU CBG CLR COP CVX EOG PKI POT WLL WRE
51352981236498432;2a;BIDU  BSPMNext BIDUjmhoSell your Dogs and Buy it nowjmhoeom 
51355392432812032;2b;BIDU  BIDU someone really pressuring this stock now after a nice runyep still holding 230 puts 
51365829593403392;0;ERROR
51374608468819968;4;ERROR
51382285773176832;4;SteveLee81 I think 200 price target is completely reasonable if the bull market continues even with PE contraction BIDU
51382918303588352;2a;ERROR
51384414697041920;4;US Stocks Rise Recent Breakouts Strong   BIDU  
51409160524402688;2b;ERROR
51410475103162368;2b;Holding bidu td ibm and vix calls into the weekend Great move by bidu this week offset by a severe volatility decline
51410698902843392;0;Baidu copyright talks collapse   BIDU  
51430748443525120;4;ERROR
51438828002611200;2b;10 Stocks to Watch Ebix Baidu   BIDU  
51439438231912448;2b;Howardlindzon BIDU is the 2010 version of HANS in 2005 Everyone predicts its death and yet it continues to blow the doors off growth
51443767068209152;4;ERROR
51450208797736960;2a;han han  murong xuecongs attack on baidu  robin li include incendiary s re time in us green card status if his wifekid there bidu
51494820396531712;4;ERROR
51509993454845952;2b;may be its hard to stop bidu until 142145 shorts beware
51510106424217601;4;bidu heck of a break out on weekly
51572420590575616;4;RT TraderFlorida BIDU SINA these two stocks could see much higher prices in the future from here gtdidnt c this
51589427092406273;2b;ERROR
51623521507475457;4;BIDU SINA these two stocks could see much higher prices in the future from here 
51636215967006720;4;Mainly focusing on the leadership stocks setting up at new highs or making new highs ie this week PCLN BIDU SINA etc study
51644649500184576;2b;Liking the multiple breakouts recently but wary of some latestage ones after huge price runs  BIDU CTSH ARUN INFA
51654408974503937;2a;RT Barronstechblog How to Buy In to Facebook Now  Barronscom GOOG YHOO MSFT BIDU SINA SOHU EBAY AMZN 
51663602666586112;0;Baidu Becomes Target of Outrage for Complicity in Piracy and Copyright Infringement  via DigEastAsia bidu
51666882016710656;2b;TraderFlorida If I do not own BIDU or other break to new high leaders should wait for pull back or it still good to jump in
51670727782445056;0;Baidu Becomes Target of Outrage for its Complicity in Piracy and Copyright    BIDU  
51698652611231744;4;DeeRaz Gtotoy we are long term investor  For my follower I say buy GOOG and AAPL and take profit from BIDU Prior are PE low
51699385729421312;2a;DeeRaz Gtotoy I will not touch BIDU till it reach 113  I know it will come there in coming months Overbought like cloud back in 2010
51701988064378880;4;Gtotoy Deerazz again short term BIDU might go up Long term GOOG and AAPL might outperform We r in both We twitted the level entry
51705965615124480;4;ERROR
51714780754489344;4;RT MichaelKrey Baidu BIDU leads top 5 tech stocks in IBD 50 rankings by key measurement  expected percentage sales growth this Q htt 
51761248261509120;2a;BIDU SINA  shared earlier today my trading insights on these two trades this past week still holding POSTED VIDEO 
51788158555262976;4;ERROR
51817378094395392;2b;Time to buy BIDU   Wait for pullback Entry Zone for wk 328 is 12149  11391
51951775900631040;4;Cramers Mad Money  7 Earnings and IPOs to Watch in the Coming Week 32511 BIDU BP CAT CMCO CMI
51957818940596224;4;RT SeekingAlpha  Cramers Mad Money  7 Earnings and IPOs to Watch in the Coming Week 32511 BIDU B
51989628764422144;2b;Baidu Pledges To Remove All Unauthorized Literary Works  Radio   BIDU  
51995003886641152;4;RT TraderFlorida ISRG could see more upside from here lt my fav chart BIDU looked the same right b4 recent  liftoff
51995036207947777;4;ERROR
52019789849305089;4;Baidu will remove unauthorized literary works   BIDU  
52115366175969281;4;Baidu BIDU soars to alltime high  
52134040194654208;2a;Herbgreenberg any thought on BIDU valuation CCME any news
52143327499395072;4;ERROR
52179803784224768;2a;ERROR
52188065610997760;0;ERROR
52194082054873088;4;RT Niubi baidu lucky that majority of shareholders r funds  nonChinese retail impact of copyrightgate likely minimal on stock bidu
52197308888125440;2b;Food for thought GOOG market cap is 186B BIDU is 470B
52199316495925248;4;Stock pick of the week BIDU  above a proper buy point and hopefully ready to roll  Only concern is this will be a late stager
52199753571778560;4;SteveLee81 I like smallmid caps Very few larger caps outside bidu but only because I think bidu will double in this bull market
52211131594457088;0;RT Niubi Writers call search gaint Baidu arrogant insincere  Peoples Daily Online copyrightgate not over bidu
52220673480855554;2b;Marginmike BIDU Warren buffet said that social networking sites are overpriced BIDU is trade with tight stop but not long term bet
52224156367978496;2b;short OPEN  CMG Puts in CAT PCLN NFLX BIDU  Market will fall and these leaders would come to earth
52230204843769856;4;Baidu develops web browser to rival Microsoft Google   BIDU  
52231861015031808;0;RT Niubi Baidus Robin Li Replied to Copyright Infringement Wenku Will be Closed if We Cannot Resolve It iChinaStockcom 
52233533103685632;2a;RT Volpivots New options blog is a workinprogress but a little preview can be found at  AAPL AMZN BIDU
52270848584843264;4;RT Blcsfo  Develops Web Browser as  Search Leader Plans to Expand Services   BIDU gm
52282618514911232;0;Isaac mao presentation claiming baidu manipuated search results 2 block negative post  copyrightgate bidu
52322994273521665;2a;baidu shuoba already is a weibo in all but namepositioning have account hardly use bidu 
52341195954864128;0;baidu trying 2 get users 4 baidu shuoba weibo by sending invite messages 2 verified users on sina  tencent weibos lost cause bidu sina
52349150351728640;0;RT Gadyepstein Did Baidu manipulate search results of negative blog post on copyright issue Isaac makes that claim 
52350480084504577;4;Rumor Baidu to Overhaul Microblog Platform Poach Celebrities   BIDU  
52353890519220224;0;ERROR
52358636684582912;2b;others to watch  FFIV RIMM GG AIG JNJ DNDN ROYL PWER BIDU
52360180519813120;2a;ShortTerm Put Players Swarm Transocean Ltd   BIDU  
52362007646711808;4;BIDU SINAS nice bounce both want higher
52364004101849088;0;BIDU  2 day low
52364893667598336;4;Stocks catching a bid so far this am AAPL BIDU CMG SINA WYNN  PCLN LULU NFLX DECK ISRG etc
52369501911650304;0;ERROR
52370198157725696;2b;tech superweak today  aapl amzn pcln bidu crap  all the action in energy oil and solars  and even some lulu
52370700228497408;2a;ERROR
52373891561177088;4;ERROR
52374996512817152;2a;ERROR
52375480040554496;2b;Advertising on Baidu Gets Chopped by 2 eCommerce Corps but its Shares Still Rise  via DigEastAsia bidu dang
52377874942017536;4;Leaders like NFLX BIDU OPEN LULU not the only ones getting institutional attention speculative names as well YOKU MCP
52381629213179904;2b;SOHU catch up to SINA BIDUlong all FOCUS Worksheet       
52382711402332160;4;GOOG finance lists BIDU s market cap as 43777B   Haha
52383861857984512;2a;Howardlindzon So Yahoo will buy SINA   Then sell it to BIDU in 2013 for 50 off their purchase price
52387970711425024;2b;ERROR
52392736241876992;4;ERROR
52402122528010240;4;ERROR
52408734688874496;4;GOING PLACESgt3 CHINESE INTERNET STOCKSgtBIDUgtgtSOHUgtgtYOKUgtgtMake an entry in your portfolio like you had purchased ONE sharegtsee how it goes
52418062619652096;4;Trade Ideas for Tomorrow BIDU DRYS PMI SINA   BIDU  
52423253393809409;0;BIDU  nah the lowest is 052 I bought at 060  BIDU is about to go red 
52423311409414145;0;BIDU  saw that BIDU is about to come down 
52429085770657792;0;TraderFlorida When is a stock too high to buy BIDU YOKU SINA SOHU NTES
52433159819755520;0;ERROR
52434005987049472;4;Stand Up To Giant Firms   BIDU  
52436441556463616;2a;I hope you guys are ready for the next Chinese rate hike Next holiday is Qingming Festival on April 4th5th  SINA BIDU DANG YOKU FCX
52438198789472256;2b;BIDU added short todaybefore april 29 it can test 120 levelprofit taking going on low volume fake rally
52440155050614784;2b;ERROR
52446852221636608;2a;APKT boyaa Folk who bought with US last Wednesday Now gain is 7 dangnow shorted PCLN and BIDU today shorted  GLD and SLW
52449406632464384;2a;BIDU added here 13498 for a few
52451033837867008;4;A bid in for BIDU lets see if they give it to me
52452013270777857;2a;ERROR
52460591956238336;4;ERROR
52460812153004033;2b;ERROR
52461218593636352;2b;ERROR
52465426654961664;0;BIDU  BIDU puts out 293 from 200 aver  
52467714312257536;0;BIDU  Very nice BIDU is going to make another move down tomorrow I am quite sure and I am quite sure BIDU will be 
52467801113374720;4;BIDU  re BIDU believe so but profits could not resist I held off selling Friday and WELL worth the wait  
52486779630137344;2a;SteveLee81 why have not you been long bidu
52490437608480768;2a;BIDU  how low do you think BIDU can go tomorrow if the mkt loses 51 I am thinking 130 maybe 
52491135368704000;4;XQuickFixX bought at the wrong time late and got stopped out bidu is still my biggest winner to date buying next test of support
52493230746501121;2a;BIDU  Yes would like to see BIDU 130 tomorrow 
52508247080448000;2a;Baidu Takes Authors Fire   BIDU  
52513760971202560;0;Baidu Under Fire for Copyright Infringement on Writers  WSJcom bidu how not mention han han letter
52534922136649730;4;RT TradeMinder HedgefundPLAY great short for BIDU I could not catch it too bad
52537940873719808;2a;ERROR
52539977761964032;4;ERROR
52541276490432512;2a;TraderFlorida   Question  is that not a bearish engulfing bar on BIDU
52596404530577408;2b;SOHU and NTES have a lot of catching up to do  SINA and BIDU have been getting new highs
52702096520249345;4;ReStarted the game with BIDU  Good one to play with  
52705722521235457;2b;RT Alleyinsider Huge Chinese Portal Sina Ditches Google As Search Partner SINA GOOG BIDU by Pegobry 
52718987049566208;4;free chatroom is open em tomTomwillardtradingcom  some we r watching  HTZ BIDU RIO APOL HAL AKAM MCP COCO
52723415295082496;2a;SteveGoff314 I Would Not short LULU after a split  BIDU  GMCR
52728157018660864;4;CMG SOHU SINA PCLN BIDU LULU looking strongest so far this morning 
52729937672679424;2b;BIDU Hanging tough
52733112110678016;4;Remember folks invest in China It never goes down  FXI BIDU SINA DANG YOKU CCME
52733291182297089;4;SOHU BIDU YOKU SINA all acting strong
52736589968834560;4;Lots of leaders acting strong BIDU CMG PCLN PPO LULU  ISRG SOHU SINA WYNN SODA etc 
52736929216724992;4;Got some BIDU calls at the bottom of this intraday flag here Would pick up some more if we test 135 Looking for bo above 137 
52740455389073409;4;ERROR
52748893246586880;4;ERROR
52754435549573121;4;BIDU Profiting From Piracy Robin Lis Problem Is Chinas Problem     
52756176877793280;0;ERROR
52760425942622208;4;shorted and covered BIDU today for profit I had missed it yesterday
52761253860478976;0;BIDU shorted at 136 level Adding it before April 28 reporting
52763755636985856;4;ERROR
52769583551098880;4;BIDU  BIDU  All Time High 
52771613875249154;2a;Should You Invest In BaiduCom Inc ADR NASDAQBIDU   BIDU  
52783513992298496;0;ERROR
52787543606960128;0;BIDU and PCLN here comes some shorts
52788268944736256;0;RT HedgefundPLAY BIDU and PCLN here comes some shorts
52797779118010368;4;DANG incredibly oversold nice bounce today if you want exposure in china that will move like AMZN and EBAY BIDU worked playing GOOG
52799421943005185;2b;BIDU is starting to perform well The performance is good and sure it will grow but not sure of the companys stand on certain things
52801426140827648;2a;Tech gtgtgtgt AAPL at 040 GOOG at 048 BIDU at  042 QCOM at 053 
52810919998263296;4;BIDU  dumbass for going bearish on SPY or BIDU 
52813423649632257;4;bidu will breakout again stock will be 15000 after earnings
52815745347887104;4;ERROR
52820192669085696;2a;Active Service Stocks  EBAY AMZN BIDU   BIDU  
52824293582700544;2a;Tuesday Options Recap T VZ HD SOHU BIDU YOKU NTES APOL AONE
